analysis_id	stratum_1	stratum_2	stratum_3	stratum_4	stratum_5	count_value
1802	0	199204				8
1802	0	199205				9
1802	0	199206				6
1802	0	199207				9
1802	0	199208				9
1802	0	199209				6
1802	0	199210				10
1802	0	199212				6
1802	0	199301				7
1802	0	199302				6
1802	0	199303				9
1802	0	199304				7
1802	0	199305				8
1802	0	199306				6
1802	0	199307				9
1802	0	199308				10
1802	0	199309				9
1802	0	199310				8
1802	0	199311				6
1802	0	199312				6
1802	0	199401				7
1802	0	199402				8
1802	0	199403				13
1802	0	199404				7
1802	0	199405				7
1802	0	199406				6
1802	0	199408				9
1802	0	199409				10
1802	0	199410				6
1802	0	199411				6
1802	0	199502				6
1802	0	199503				8
1802	0	199504				12
1802	0	199505				6
1802	0	199506				7
1802	0	199508				11
1802	0	199510				9
1802	0	199511				9
1802	0	199512				7
1802	0	199601				7
1802	0	199602				6
1802	0	199603				7
1802	0	199604				8
1802	0	199605				7
1802	0	199606				8
1802	0	199608				9
1802	0	199609				8
1802	0	199610				11
1802	0	199611				8
1802	0	199612				7
1802	0	199701				10
1802	0	199703				11
1802	0	199704				11
1802	0	199705				6
1802	0	199706				8
1802	0	199707				9
1802	0	199708				11
1802	0	199709				6
1802	0	199710				10
1802	0	199801				7
1802	0	199802				9
1802	0	199803				9
1802	0	199804				8
1802	0	199805				9
1802	0	199806				7
1802	0	199807				6
1802	0	199809				8
1802	0	199810				8
1802	0	199903				8
1802	0	199904				7
1802	0	199906				8
1802	0	199907				7
1802	0	199908				6
1802	0	199909				11
1802	0	199910				7
1802	0	199911				6
1802	0	200002				6
1802	0	200003				7
1802	0	200004				7
1802	0	200009				10
1802	0	200011				6
1802	0	200102				6
1802	0	200103				6
1802	0	200104				9
1802	0	200106				6
1802	0	200109				15
1802	0	200110				7
1802	0	200111				7
1802	0	200112				6
1802	0	200203				7
1802	0	200204				12
1802	0	200205				6
1802	0	200206				7
1802	0	200208				7
1802	0	200209				11
1802	0	200210				10
1802	0	200211				8
1802	0	200212				10
1802	0	200303				12
1802	0	200304				7
1802	0	200305				9
1802	0	200306				8
1802	0	200307				6
1802	0	200308				10
1802	0	200309				16
1802	0	200310				9
1802	0	200311				8
1802	0	200312				14
1802	0	200401				6
1802	0	200403				11
1802	0	200404				10
1802	0	200405				11
1802	0	200406				9
1802	0	200407				8
1802	0	200408				10
1802	0	200409				17
1802	0	200410				13
1802	0	200411				10
1802	0	200412				14
1802	0	200501				12
1802	0	200502				12
1802	0	200503				13
1802	0	200504				10
1802	0	200505				10
1802	0	200506				12
1802	0	200507				8
1802	0	200508				13
1802	0	200509				14
1802	0	200510				15
1802	0	200511				8
1802	0	200512				11
1802	0	200601				11
1802	0	200602				8
1802	0	200603				8
1802	0	200604				8
1802	0	200605				11
1802	0	200606				11
1802	0	200607				7
1802	0	200608				9
1802	0	200609				14
1802	0	200610				18
1802	0	200611				10
1802	0	200612				12
1802	0	200701				11
1802	0	200702				8
1802	0	200703				12
1802	0	200704				15
1802	0	200705				11
1802	0	200706				13
1802	0	200707				6
1802	0	200708				11
1802	0	200709				15
1802	0	200710				22
1802	0	200711				16
1802	0	200712				13
1802	0	200801				16
1802	0	200802				12
1802	0	200803				12
1802	0	200804				12
1802	0	200805				13
1802	0	200806				12
1802	0	200807				9
1802	0	200808				13
1802	0	200809				12
1802	0	200810				19
1802	0	200811				9
1802	0	200812				13
1802	0	200901				91
1802	0	200902				86
1802	0	200903				98
1802	0	200904				115
1802	0	200905				96
1802	0	200906				95
1802	0	200907				95
1802	0	200908				82
1802	0	200909				90
1802	0	200910				226
1802	0	200911				214
1802	0	200912				191
1802	0	201001				212
1802	0	201002				209
1802	0	201003				201
1802	0	201004				231
1802	0	201005				209
1802	0	201006				204
1802	0	201007				194
1802	0	201008				203
1802	0	201009				204
1802	0	201010				223
1802	0	201011				210
1802	0	201012				207
1802	0	201101				204
1802	0	201102				207
1802	0	201103				222
1802	0	201104				235
1802	0	201105				227
1802	0	201106				218
1802	0	201107				202
1802	0	201108				206
1802	0	201109				209
1802	0	201110				211
1802	0	201111				220
1802	0	201112				199
1802	0	201201				202
1802	0	201202				203
1802	0	201203				213
1802	0	201204				218
1802	0	201205				220
1802	0	201206				210
1802	0	201207				204
1802	0	201208				188
1802	0	201209				198
1802	0	201210				221
1802	0	201211				208
1802	0	201212				208
1802	0	201301				198
1802	0	201302				201
1802	0	201303				224
1802	0	201304				224
1802	0	201305				227
1802	0	201306				210
1802	0	201307				211
1802	0	201308				198
1802	0	201309				200
1802	0	201310				201
1802	0	201311				195
1802	0	201312				204
1802	0	201401				193
1802	0	201402				198
1802	0	201403				228
1802	0	201404				228
1802	0	201405				223
1802	0	201406				205
1802	0	201407				220
1802	0	201408				199
1802	0	201409				198
1802	0	201410				212
1802	0	201411				189
1802	0	201412				220
1802	0	201501				197
1802	0	201502				211
1802	0	201503				231
1802	0	201504				239
1802	0	201505				234
1802	0	201506				228
1802	0	201507				222
1802	0	201508				207
1802	0	201509				202
1802	0	201510				224
1802	0	201511				196
1802	0	201512				222
1802	0	201601				198
1802	0	201602				193
1802	0	201603				243
1802	0	201604				225
1802	0	201605				213
1802	0	201606				200
1802	0	201607				218
1802	0	201608				205
1802	0	201609				210
1802	0	201610				222
1802	0	201611				198
1802	0	201612				226
1802	0	201701				187
1802	0	201702				212
1802	0	201703				234
1802	0	201704				222
1802	0	201705				224
1802	0	201706				206
1802	0	201707				222
1802	0	201708				202
1802	0	201709				206
1802	0	201710				221
1802	0	201711				203
1802	0	201712				207
1802	0	201801				208
1802	0	201802				202
1802	0	201803				252
1802	0	201804				213
1802	0	201805				229
1802	0	201806				209
1802	0	201807				227
1802	0	201808				206
1802	0	201809				208
1802	0	201810				221
1802	0	201811				205
1802	0	201812				208
1802	0	201901				217
1802	0	201902				203
1802	0	201903				238
1802	0	201904				230
1802	0	201905				224
1802	0	201906				216
1802	0	201907				224
1802	0	201908				220
1802	0	201909				173
1802	3000285	198506				6
1802	3000285	198508				6
1802	3000285	198509				6
1802	3000285	198602				6
1802	3000285	198606				8
1802	3000285	198704				6
1802	3000285	198706				6
1802	3000285	198709				6
1802	3000285	198807				9
1802	3000285	198808				7
1802	3000285	198809				6
1802	3000285	198902				6
1802	3000285	198905				7
1802	3000285	198907				7
1802	3000285	199003				7
1802	3000285	199005				8
1802	3000285	199007				7
1802	3000285	199009				8
1802	3000285	199103				7
1802	3000285	199105				8
1802	3000285	199107				8
1802	3000285	199109				6
1802	3000285	199203				8
1802	3000285	199205				6
1802	3000285	199207				6
1802	3000285	199208				7
1802	3000285	199303				6
1802	3000285	199305				8
1802	3000285	199306				6
1802	3000285	199307				6
1802	3000285	199308				7
1802	3000285	199309				6
1802	3000285	199405				7
1802	3000285	199408				6
1802	3000285	199409				7
1802	3000285	199502				7
1802	3000285	199504				9
1802	3000285	199505				6
1802	3000285	199506				6
1802	3000285	199508				10
1802	3000285	199510				9
1802	3000285	199511				6
1802	3000285	199603				6
1802	3000285	199604				6
1802	3000285	199605				6
1802	3000285	199608				7
1802	3000285	199610				7
1802	3000285	199611				6
1802	3000285	199701				6
1802	3000285	199704				6
1802	3000285	199705				6
1802	3000285	199707				7
1802	3000285	199708				9
1802	3000285	199710				8
1802	3000285	199802				7
1802	3000285	199805				7
1802	3000285	199907				6
1802	3000285	199909				7
1802	3000285	200009				7
1802	3000285	200103				6
1802	3000285	200109				7
1802	3000285	200111				7
1802	3000285	200203				8
1802	3000285	200209				6
1802	3000285	200303				8
1802	3000285	200304				6
1802	3000285	200308				8
1802	3000285	200309				9
1802	3000285	200311				6
1802	3000285	200312				7
1802	3000285	200404				6
1802	3000285	200405				7
1802	3000285	200406				6
1802	3000285	200408				6
1802	3000285	200409				11
1802	3000285	200410				7
1802	3000285	200411				6
1802	3000285	200412				7
1802	3000285	200501				10
1802	3000285	200502				6
1802	3000285	200503				7
1802	3000285	200504				7
1802	3000285	200505				6
1802	3000285	200506				8
1802	3000285	200507				6
1802	3000285	200508				8
1802	3000285	200509				9
1802	3000285	200510				9
1802	3000285	200512				6
1802	3000285	200601				11
1802	3000285	200603				6
1802	3000285	200604				9
1802	3000285	200605				8
1802	3000285	200606				8
1802	3000285	200607				6
1802	3000285	200608				7
1802	3000285	200609				7
1802	3000285	200610				8
1802	3000285	200611				6
1802	3000285	200612				6
1802	3000285	200701				10
1802	3000285	200702				7
1802	3000285	200703				10
1802	3000285	200704				13
1802	3000285	200705				9
1802	3000285	200706				8
1802	3000285	200708				7
1802	3000285	200709				12
1802	3000285	200710				12
1802	3000285	200711				10
1802	3000285	200712				8
1802	3000285	200801				15
1802	3000285	200802				10
1802	3000285	200803				9
1802	3000285	200804				9
1802	3000285	200805				10
1802	3000285	200806				8
1802	3000285	200807				7
1802	3000285	200808				8
1802	3000285	200809				8
1802	3000285	200810				9
1802	3000285	200811				9
1802	3000285	200812				9
1802	3000285	200901				10
1802	3000285	200902				8
1802	3000285	200903				8
1802	3000285	200904				10
1802	3000285	200905				11
1802	3000285	200906				11
1802	3000285	200907				9
1802	3000285	200908				8
1802	3000285	200909				7
1802	3000285	200910				37
1802	3000285	200911				41
1802	3000285	200912				45
1802	3000285	201001				48
1802	3000285	201002				41
1802	3000285	201003				44
1802	3000285	201004				49
1802	3000285	201005				42
1802	3000285	201006				46
1802	3000285	201007				39
1802	3000285	201008				36
1802	3000285	201009				42
1802	3000285	201010				46
1802	3000285	201011				46
1802	3000285	201012				45
1802	3000285	201101				42
1802	3000285	201102				41
1802	3000285	201103				47
1802	3000285	201104				41
1802	3000285	201105				43
1802	3000285	201106				44
1802	3000285	201107				37
1802	3000285	201108				34
1802	3000285	201109				41
1802	3000285	201110				35
1802	3000285	201111				40
1802	3000285	201112				45
1802	3000285	201201				39
1802	3000285	201202				40
1802	3000285	201203				44
1802	3000285	201204				48
1802	3000285	201205				46
1802	3000285	201206				42
1802	3000285	201207				38
1802	3000285	201208				33
1802	3000285	201209				32
1802	3000285	201210				37
1802	3000285	201211				48
1802	3000285	201212				44
1802	3000285	201301				44
1802	3000285	201302				46
1802	3000285	201303				52
1802	3000285	201304				44
1802	3000285	201305				44
1802	3000285	201306				40
1802	3000285	201307				46
1802	3000285	201308				42
1802	3000285	201309				34
1802	3000285	201310				34
1802	3000285	201311				40
1802	3000285	201312				47
1802	3000285	201401				40
1802	3000285	201402				45
1802	3000285	201403				47
1802	3000285	201404				42
1802	3000285	201405				46
1802	3000285	201406				40
1802	3000285	201407				44
1802	3000285	201408				42
1802	3000285	201409				38
1802	3000285	201410				37
1802	3000285	201411				43
1802	3000285	201412				52
1802	3000285	201501				37
1802	3000285	201502				43
1802	3000285	201503				43
1802	3000285	201504				43
1802	3000285	201505				53
1802	3000285	201506				43
1802	3000285	201507				42
1802	3000285	201508				42
1802	3000285	201509				43
1802	3000285	201510				37
1802	3000285	201511				34
1802	3000285	201512				60
1802	3000285	201601				36
1802	3000285	201602				33
1802	3000285	201603				52
1802	3000285	201604				48
1802	3000285	201605				43
1802	3000285	201606				43
1802	3000285	201607				43
1802	3000285	201608				45
1802	3000285	201609				42
1802	3000285	201610				38
1802	3000285	201611				43
1802	3000285	201612				53
1802	3000285	201701				30
1802	3000285	201702				41
1802	3000285	201703				45
1802	3000285	201704				41
1802	3000285	201705				51
1802	3000285	201706				37
1802	3000285	201707				50
1802	3000285	201708				40
1802	3000285	201709				43
1802	3000285	201710				36
1802	3000285	201711				41
1802	3000285	201712				52
1802	3000285	201801				38
1802	3000285	201802				38
1802	3000285	201803				56
1802	3000285	201804				40
1802	3000285	201805				50
1802	3000285	201806				40
1802	3000285	201807				40
1802	3000285	201808				43
1802	3000285	201809				46
1802	3000285	201810				35
1802	3000285	201811				44
1802	3000285	201812				50
1802	3000285	201901				44
1802	3000285	201902				41
1802	3000285	201903				51
1802	3000285	201904				42
1802	3000285	201905				46
1802	3000285	201906				42
1802	3000285	201907				44
1802	3000285	201908				47
1802	3000285	201909				33
1802	3000483	198506				6
1802	3000483	198508				6
1802	3000483	198509				6
1802	3000483	198602				6
1802	3000483	198606				8
1802	3000483	198704				6
1802	3000483	198706				6
1802	3000483	198709				6
1802	3000483	198807				9
1802	3000483	198808				7
1802	3000483	198809				6
1802	3000483	198902				6
1802	3000483	198905				7
1802	3000483	198907				7
1802	3000483	199003				7
1802	3000483	199005				8
1802	3000483	199007				7
1802	3000483	199009				8
1802	3000483	199103				7
1802	3000483	199105				8
1802	3000483	199107				8
1802	3000483	199109				6
1802	3000483	199203				8
1802	3000483	199205				6
1802	3000483	199207				6
1802	3000483	199208				7
1802	3000483	199303				6
1802	3000483	199305				8
1802	3000483	199306				6
1802	3000483	199307				6
1802	3000483	199308				7
1802	3000483	199309				6
1802	3000483	199405				7
1802	3000483	199408				6
1802	3000483	199409				7
1802	3000483	199502				7
1802	3000483	199504				9
1802	3000483	199505				6
1802	3000483	199506				6
1802	3000483	199508				10
1802	3000483	199510				9
1802	3000483	199511				6
1802	3000483	199603				6
1802	3000483	199604				6
1802	3000483	199605				6
1802	3000483	199608				7
1802	3000483	199610				7
1802	3000483	199611				6
1802	3000483	199701				6
1802	3000483	199704				6
1802	3000483	199705				6
1802	3000483	199707				7
1802	3000483	199708				9
1802	3000483	199710				8
1802	3000483	199802				7
1802	3000483	199805				7
1802	3000483	199907				6
1802	3000483	199909				7
1802	3000483	200009				7
1802	3000483	200103				6
1802	3000483	200109				7
1802	3000483	200111				7
1802	3000483	200203				8
1802	3000483	200209				6
1802	3000483	200303				8
1802	3000483	200304				6
1802	3000483	200308				8
1802	3000483	200309				9
1802	3000483	200311				6
1802	3000483	200312				7
1802	3000483	200404				6
1802	3000483	200405				7
1802	3000483	200406				6
1802	3000483	200408				6
1802	3000483	200409				11
1802	3000483	200410				7
1802	3000483	200411				6
1802	3000483	200412				7
1802	3000483	200501				10
1802	3000483	200502				6
1802	3000483	200503				7
1802	3000483	200504				7
1802	3000483	200505				6
1802	3000483	200506				8
1802	3000483	200507				6
1802	3000483	200508				8
1802	3000483	200509				9
1802	3000483	200510				9
1802	3000483	200512				6
1802	3000483	200601				11
1802	3000483	200603				6
1802	3000483	200604				9
1802	3000483	200605				8
1802	3000483	200606				8
1802	3000483	200607				6
1802	3000483	200608				7
1802	3000483	200609				7
1802	3000483	200610				8
1802	3000483	200611				6
1802	3000483	200612				6
1802	3000483	200701				10
1802	3000483	200702				7
1802	3000483	200703				10
1802	3000483	200704				13
1802	3000483	200705				9
1802	3000483	200706				8
1802	3000483	200708				7
1802	3000483	200709				12
1802	3000483	200710				12
1802	3000483	200711				10
1802	3000483	200712				8
1802	3000483	200801				15
1802	3000483	200802				10
1802	3000483	200803				9
1802	3000483	200804				9
1802	3000483	200805				10
1802	3000483	200806				8
1802	3000483	200807				7
1802	3000483	200808				8
1802	3000483	200809				8
1802	3000483	200810				9
1802	3000483	200811				9
1802	3000483	200812				9
1802	3000483	200901				10
1802	3000483	200902				8
1802	3000483	200903				8
1802	3000483	200904				10
1802	3000483	200905				11
1802	3000483	200906				11
1802	3000483	200907				9
1802	3000483	200908				8
1802	3000483	200909				7
1802	3000483	200910				37
1802	3000483	200911				41
1802	3000483	200912				45
1802	3000483	201001				48
1802	3000483	201002				41
1802	3000483	201003				44
1802	3000483	201004				49
1802	3000483	201005				42
1802	3000483	201006				46
1802	3000483	201007				39
1802	3000483	201008				36
1802	3000483	201009				42
1802	3000483	201010				46
1802	3000483	201011				46
1802	3000483	201012				45
1802	3000483	201101				42
1802	3000483	201102				41
1802	3000483	201103				47
1802	3000483	201104				41
1802	3000483	201105				43
1802	3000483	201106				44
1802	3000483	201107				37
1802	3000483	201108				34
1802	3000483	201109				41
1802	3000483	201110				35
1802	3000483	201111				40
1802	3000483	201112				45
1802	3000483	201201				39
1802	3000483	201202				40
1802	3000483	201203				44
1802	3000483	201204				48
1802	3000483	201205				46
1802	3000483	201206				42
1802	3000483	201207				38
1802	3000483	201208				33
1802	3000483	201209				32
1802	3000483	201210				37
1802	3000483	201211				48
1802	3000483	201212				44
1802	3000483	201301				44
1802	3000483	201302				46
1802	3000483	201303				52
1802	3000483	201304				44
1802	3000483	201305				44
1802	3000483	201306				40
1802	3000483	201307				46
1802	3000483	201308				42
1802	3000483	201309				34
1802	3000483	201310				34
1802	3000483	201311				40
1802	3000483	201312				47
1802	3000483	201401				40
1802	3000483	201402				45
1802	3000483	201403				47
1802	3000483	201404				42
1802	3000483	201405				46
1802	3000483	201406				40
1802	3000483	201407				44
1802	3000483	201408				42
1802	3000483	201409				38
1802	3000483	201410				37
1802	3000483	201411				43
1802	3000483	201412				52
1802	3000483	201501				37
1802	3000483	201502				43
1802	3000483	201503				43
1802	3000483	201504				43
1802	3000483	201505				53
1802	3000483	201506				43
1802	3000483	201507				42
1802	3000483	201508				42
1802	3000483	201509				43
1802	3000483	201510				37
1802	3000483	201511				34
1802	3000483	201512				60
1802	3000483	201601				36
1802	3000483	201602				33
1802	3000483	201603				52
1802	3000483	201604				48
1802	3000483	201605				43
1802	3000483	201606				43
1802	3000483	201607				43
1802	3000483	201608				45
1802	3000483	201609				42
1802	3000483	201610				38
1802	3000483	201611				43
1802	3000483	201612				53
1802	3000483	201701				30
1802	3000483	201702				41
1802	3000483	201703				45
1802	3000483	201704				41
1802	3000483	201705				51
1802	3000483	201706				37
1802	3000483	201707				50
1802	3000483	201708				40
1802	3000483	201709				43
1802	3000483	201710				36
1802	3000483	201711				41
1802	3000483	201712				52
1802	3000483	201801				38
1802	3000483	201802				38
1802	3000483	201803				56
1802	3000483	201804				40
1802	3000483	201805				50
1802	3000483	201806				40
1802	3000483	201807				40
1802	3000483	201808				43
1802	3000483	201809				46
1802	3000483	201810				35
1802	3000483	201811				44
1802	3000483	201812				50
1802	3000483	201901				44
1802	3000483	201902				41
1802	3000483	201903				51
1802	3000483	201904				42
1802	3000483	201905				46
1802	3000483	201906				42
1802	3000483	201907				44
1802	3000483	201908				47
1802	3000483	201909				33
1802	3000905	198606				6
1802	3000905	199608				7
1802	3000905	200910				20
1802	3000905	200911				20
1802	3000905	200912				19
1802	3000905	201001				16
1802	3000905	201002				17
1802	3000905	201003				19
1802	3000905	201004				11
1802	3000905	201005				16
1802	3000905	201006				22
1802	3000905	201007				11
1802	3000905	201008				14
1802	3000905	201009				18
1802	3000905	201010				14
1802	3000905	201011				21
1802	3000905	201012				12
1802	3000905	201101				18
1802	3000905	201102				17
1802	3000905	201103				18
1802	3000905	201104				19
1802	3000905	201105				17
1802	3000905	201106				13
1802	3000905	201107				16
1802	3000905	201108				21
1802	3000905	201109				19
1802	3000905	201110				14
1802	3000905	201111				13
1802	3000905	201112				10
1802	3000905	201201				16
1802	3000905	201202				16
1802	3000905	201203				15
1802	3000905	201204				25
1802	3000905	201205				25
1802	3000905	201206				20
1802	3000905	201207				12
1802	3000905	201208				20
1802	3000905	201209				21
1802	3000905	201210				18
1802	3000905	201211				24
1802	3000905	201212				20
1802	3000905	201301				19
1802	3000905	201302				15
1802	3000905	201303				14
1802	3000905	201304				16
1802	3000905	201305				21
1802	3000905	201306				22
1802	3000905	201307				21
1802	3000905	201308				12
1802	3000905	201309				13
1802	3000905	201310				13
1802	3000905	201311				25
1802	3000905	201312				15
1802	3000905	201401				16
1802	3000905	201402				21
1802	3000905	201403				24
1802	3000905	201404				13
1802	3000905	201405				17
1802	3000905	201406				14
1802	3000905	201407				14
1802	3000905	201408				17
1802	3000905	201409				12
1802	3000905	201410				17
1802	3000905	201411				13
1802	3000905	201412				20
1802	3000905	201501				23
1802	3000905	201502				19
1802	3000905	201503				24
1802	3000905	201504				13
1802	3000905	201505				17
1802	3000905	201506				10
1802	3000905	201507				25
1802	3000905	201508				15
1802	3000905	201509				16
1802	3000905	201510				20
1802	3000905	201511				13
1802	3000905	201512				18
1802	3000905	201601				11
1802	3000905	201602				14
1802	3000905	201603				27
1802	3000905	201604				22
1802	3000905	201605				18
1802	3000905	201606				16
1802	3000905	201607				11
1802	3000905	201608				13
1802	3000905	201609				20
1802	3000905	201610				13
1802	3000905	201611				17
1802	3000905	201612				11
1802	3000905	201701				11
1802	3000905	201702				18
1802	3000905	201703				18
1802	3000905	201704				17
1802	3000905	201705				21
1802	3000905	201706				24
1802	3000905	201707				23
1802	3000905	201708				13
1802	3000905	201709				13
1802	3000905	201710				20
1802	3000905	201711				12
1802	3000905	201712				21
1802	3000905	201801				10
1802	3000905	201802				20
1802	3000905	201803				19
1802	3000905	201804				13
1802	3000905	201805				18
1802	3000905	201806				19
1802	3000905	201807				21
1802	3000905	201808				28
1802	3000905	201809				14
1802	3000905	201810				15
1802	3000905	201811				18
1802	3000905	201812				22
1802	3000905	201901				15
1802	3000905	201902				9
1802	3000905	201903				21
1802	3000905	201904				13
1802	3000905	201905				15
1802	3000905	201906				18
1802	3000905	201907				20
1802	3000905	201908				15
1802	3000905	201909				8
1802	3000963	198606				6
1802	3000963	199608				7
1802	3000963	200910				20
1802	3000963	200911				20
1802	3000963	200912				19
1802	3000963	201001				16
1802	3000963	201002				17
1802	3000963	201003				19
1802	3000963	201004				11
1802	3000963	201005				16
1802	3000963	201006				22
1802	3000963	201007				11
1802	3000963	201008				14
1802	3000963	201009				18
1802	3000963	201010				14
1802	3000963	201011				21
1802	3000963	201012				12
1802	3000963	201101				18
1802	3000963	201102				17
1802	3000963	201103				18
1802	3000963	201104				19
1802	3000963	201105				17
1802	3000963	201106				13
1802	3000963	201107				16
1802	3000963	201108				21
1802	3000963	201109				19
1802	3000963	201110				14
1802	3000963	201111				13
1802	3000963	201112				10
1802	3000963	201201				16
1802	3000963	201202				16
1802	3000963	201203				15
1802	3000963	201204				25
1802	3000963	201205				25
1802	3000963	201206				20
1802	3000963	201207				12
1802	3000963	201208				20
1802	3000963	201209				21
1802	3000963	201210				18
1802	3000963	201211				24
1802	3000963	201212				20
1802	3000963	201301				19
1802	3000963	201302				15
1802	3000963	201303				14
1802	3000963	201304				16
1802	3000963	201305				21
1802	3000963	201306				22
1802	3000963	201307				21
1802	3000963	201308				12
1802	3000963	201309				13
1802	3000963	201310				13
1802	3000963	201311				25
1802	3000963	201312				15
1802	3000963	201401				16
1802	3000963	201402				21
1802	3000963	201403				24
1802	3000963	201404				13
1802	3000963	201405				17
1802	3000963	201406				14
1802	3000963	201407				14
1802	3000963	201408				17
1802	3000963	201409				12
1802	3000963	201410				17
1802	3000963	201411				13
1802	3000963	201412				20
1802	3000963	201501				23
1802	3000963	201502				19
1802	3000963	201503				24
1802	3000963	201504				13
1802	3000963	201505				17
1802	3000963	201506				10
1802	3000963	201507				25
1802	3000963	201508				15
1802	3000963	201509				16
1802	3000963	201510				20
1802	3000963	201511				13
1802	3000963	201512				18
1802	3000963	201601				11
1802	3000963	201602				14
1802	3000963	201603				27
1802	3000963	201604				22
1802	3000963	201605				18
1802	3000963	201606				16
1802	3000963	201607				11
1802	3000963	201608				13
1802	3000963	201609				20
1802	3000963	201610				13
1802	3000963	201611				17
1802	3000963	201612				11
1802	3000963	201701				11
1802	3000963	201702				18
1802	3000963	201703				18
1802	3000963	201704				17
1802	3000963	201705				21
1802	3000963	201706				24
1802	3000963	201707				23
1802	3000963	201708				13
1802	3000963	201709				13
1802	3000963	201710				20
1802	3000963	201711				12
1802	3000963	201712				21
1802	3000963	201801				10
1802	3000963	201802				20
1802	3000963	201803				19
1802	3000963	201804				13
1802	3000963	201805				18
1802	3000963	201806				19
1802	3000963	201807				21
1802	3000963	201808				28
1802	3000963	201809				14
1802	3000963	201810				15
1802	3000963	201811				18
1802	3000963	201812				22
1802	3000963	201901				15
1802	3000963	201902				9
1802	3000963	201903				21
1802	3000963	201904				13
1802	3000963	201905				15
1802	3000963	201906				18
1802	3000963	201907				21
1802	3000963	201908				15
1802	3000963	201909				8
1802	3001802	200704				8
1802	3001802	200705				6
1802	3001802	200709				7
1802	3001802	200711				6
1802	3001802	200801				6
1802	3001802	200803				6
1802	3001802	200805				7
1802	3001802	200806				7
1802	3001802	200811				7
1802	3001802	200905				7
1802	3001802	200906				7
1802	3001802	200910				18
1802	3001802	200911				15
1802	3001802	200912				19
1802	3001802	201001				21
1802	3001802	201002				18
1802	3001802	201003				18
1802	3001802	201004				21
1802	3001802	201005				18
1802	3001802	201006				21
1802	3001802	201007				16
1802	3001802	201008				20
1802	3001802	201009				20
1802	3001802	201010				23
1802	3001802	201011				18
1802	3001802	201012				16
1802	3001802	201101				16
1802	3001802	201102				16
1802	3001802	201103				18
1802	3001802	201104				19
1802	3001802	201105				19
1802	3001802	201106				20
1802	3001802	201107				16
1802	3001802	201108				14
1802	3001802	201109				18
1802	3001802	201110				16
1802	3001802	201111				15
1802	3001802	201112				16
1802	3001802	201201				13
1802	3001802	201202				15
1802	3001802	201203				16
1802	3001802	201204				20
1802	3001802	201205				20
1802	3001802	201206				19
1802	3001802	201207				16
1802	3001802	201208				13
1802	3001802	201209				11
1802	3001802	201210				19
1802	3001802	201211				18
1802	3001802	201212				15
1802	3001802	201301				19
1802	3001802	201302				17
1802	3001802	201303				20
1802	3001802	201304				21
1802	3001802	201305				21
1802	3001802	201306				19
1802	3001802	201307				22
1802	3001802	201308				18
1802	3001802	201309				12
1802	3001802	201310				19
1802	3001802	201311				16
1802	3001802	201312				15
1802	3001802	201401				20
1802	3001802	201402				18
1802	3001802	201403				18
1802	3001802	201404				16
1802	3001802	201405				18
1802	3001802	201406				17
1802	3001802	201407				23
1802	3001802	201408				16
1802	3001802	201409				17
1802	3001802	201410				18
1802	3001802	201411				20
1802	3001802	201412				14
1802	3001802	201501				15
1802	3001802	201502				19
1802	3001802	201503				15
1802	3001802	201504				20
1802	3001802	201505				22
1802	3001802	201506				20
1802	3001802	201507				17
1802	3001802	201508				16
1802	3001802	201509				17
1802	3001802	201510				17
1802	3001802	201511				13
1802	3001802	201512				23
1802	3001802	201601				15
1802	3001802	201602				12
1802	3001802	201603				21
1802	3001802	201604				20
1802	3001802	201605				12
1802	3001802	201606				21
1802	3001802	201607				17
1802	3001802	201608				22
1802	3001802	201609				18
1802	3001802	201610				18
1802	3001802	201611				18
1802	3001802	201612				19
1802	3001802	201701				13
1802	3001802	201702				15
1802	3001802	201703				14
1802	3001802	201704				16
1802	3001802	201705				18
1802	3001802	201706				16
1802	3001802	201707				20
1802	3001802	201708				18
1802	3001802	201709				15
1802	3001802	201710				18
1802	3001802	201711				20
1802	3001802	201712				15
1802	3001802	201801				20
1802	3001802	201802				18
1802	3001802	201803				22
1802	3001802	201804				14
1802	3001802	201805				18
1802	3001802	201806				15
1802	3001802	201807				16
1802	3001802	201808				19
1802	3001802	201809				17
1802	3001802	201810				14
1802	3001802	201811				19
1802	3001802	201812				20
1802	3001802	201901				17
1802	3001802	201902				17
1802	3001802	201903				23
1802	3001802	201904				15
1802	3001802	201905				15
1802	3001802	201906				14
1802	3001802	201907				15
1802	3001802	201908				21
1802	3001802	201909				10
1802	3002736	198606				6
1802	3002736	199608				7
1802	3002736	200910				20
1802	3002736	200911				20
1802	3002736	200912				19
1802	3002736	201001				16
1802	3002736	201002				17
1802	3002736	201003				19
1802	3002736	201004				11
1802	3002736	201005				16
1802	3002736	201006				22
1802	3002736	201007				11
1802	3002736	201008				14
1802	3002736	201009				18
1802	3002736	201010				14
1802	3002736	201011				21
1802	3002736	201012				12
1802	3002736	201101				18
1802	3002736	201102				17
1802	3002736	201103				18
1802	3002736	201104				19
1802	3002736	201105				17
1802	3002736	201106				13
1802	3002736	201107				16
1802	3002736	201108				21
1802	3002736	201109				19
1802	3002736	201110				14
1802	3002736	201111				13
1802	3002736	201112				10
1802	3002736	201201				16
1802	3002736	201202				16
1802	3002736	201203				15
1802	3002736	201204				25
1802	3002736	201205				25
1802	3002736	201206				20
1802	3002736	201207				12
1802	3002736	201208				20
